File_ID,English_name,Vocalization_type,Quality,Time,AM_PM,Year,Month,Day,X,Y,Quadrant
174547,Green-tipped Scarlet Pipit,"""call, song""",A,9:00,am,2013,8,15,51,149,2
75570,Green-tipped Scarlet Pipit,call,A,9:30,am,2011,2,17,73,139,2
36909,Green-tipped Scarlet Pipit,song,A,9:47,am,2009,7,15,91,131,2
173336,Green-tipped Scarlet Pipit,song,B,10:00,am,2013,4,26,86,131,2
8176,Green-tipped Scarlet Pipit,song,B,10:00,am,2006,10,24,41,145,2
312884,Green-tipped Scarlet Pipit,song,no score,10:30,am,2016,4,16,69,149,2
244251,Green-tipped Scarlet Pipit,song,B,10:30,am,2014,11,8,23,141,2
319588,Green-tipped Scarlet Pipit,song,A,11:00,am,2016,5,7,71,143,2
60255,Green-tipped Scarlet Pipit,song,A,?,?,1992,9,19,32,136,2
49062,Green-tipped Scarlet Pipit,song,A,?,?,1999,11,1,85,138,2
194469,Green-tipped Scarlet Pipit,song,B,?,?,2005,11,6,74,145,2
50496,Green-tipped Scarlet Pipit,song,B,?,?,2005,3,24,31,135,2
50495,Green-tipped Scarlet Pipit,song,B,?,?,2005,3,24,77,117,2
194468,Green-tipped Scarlet Pipit,song,C,?,?,2003,11,0,77,118,2
23802,Green-tipped Scarlet Pipit,song,C,?,?,2008,9,24,35,147,2
350,Green-tipped Scarlet Pipit,song,C,?,?,2002,6,0,27,147,2
18985,Green-tipped Scarlet Pipit,song,C,?,am,2008,4,11,26,138,2
393734,Lesser Birchbeere,call,A,7:10,am,2017,6,24,47,114,2
102212,Lesser Birchbeere,call,B,8:40,am,2012,5,27,75,101,2
56424,Lesser Birchbeere,call,B,9:00,am,2008,4,7,54,150,2
302409,Lesser Birchbeere,call,A,10:00,am,2014,6,4,70,108,2
172443,Lesser Birchbeere,call,B,10:02,am,2013,4,5,55,103,2
110105,Lesser Birchbeere,call,A,13:00,pm,2012,6,8,31,111,2
281905,Lesser Birchbeere,call,D,16:30,pm,2015,9,18,52,141,2
95720,Lesser Birchbeere,call,B,16:45,pm,2009,8,5,65,104,2
95723,Lesser Birchbeere,call,B,16:50,pm,2009,8,5,45,110,2
173884,Lesser Birchbeere,call,A,17:35,pm,2014,4,10,66,158,2
159950,Lesser Birchbeere,call,B,18:17,pm,2013,2,17,41,107,2
308144,Lesser Birchbeere,call,C,21:00,pm,2016,3,16,50,100,2
29512,Orange Pine Plover,song,B,6:00,am,2008,6,20,64,150,2
333285,Orange Pine Plover,call,A,7:00,am,2016,9,4,34,103,2
196755,Orange Pine Plover,call,A,7:15,am,2014,9,18,45,107,2
168012,Orange Pine Plover,call,B,7:30,am,2009,2,8,52,148,2
168007,Orange Pine Plover,song,B,7:30,am,2012,3,25,51,149,2
101903,Orange Pine Plover,song,B,8:10,am,2012,5,16,71,108,2
312725,Orange Pine Plover,call,A,8:14,am,2016,4,16,55,152,2
368804,Orange Pine Plover,song,B,10:30,am,2017,5,10,54,147,2
371490,Orange Pine Plover,call,B,11:22,am,2017,5,15,54,106,2
299480,Orange Pine Plover,call,B,15:14,pm,2015,6,8,47,149,2
234173,Orange Pine Plover,call,C,17:45,pm,2015,4,3,53,158,2
16871,Orange Pine Plover,call,A,?,?,2007,2,23,55,143,2
67163,Orange Pine Plover,song,B,?,?,1983,3,0,39,109,2
132146,Ordinary Snape,song,A,9:00,am,2013,4,13,96,165,2
205197,Pinkfinch,call,D,5:00,am,2014,6,12,54,151,2
189290,Pinkfinch,call,B,6:40,am,2014,6,16,16,114,2
78062,Pinkfinch,call,B,6:49,am,2011,5,16,77,101,2
325526,Pinkfinch,call,A,8:30,am,2016,7,3,57,164,2
166116,Pinkfinch,call,A,10:08,am,2014,2,3,56,147,2
47290,Pinkfinch,call,A,10:45,am,2010,4,18,62,164,2
387634,Pinkfinch,call,C,11:45,am,2017,7,23,30,109,2
214965,Pinkfinch,call,C,12:30,pm,2015,2,25,30,121,2
101888,Pinkfinch,call,B,13:30,pm,2012,5,15,51,139,2
101889,Pinkfinch,call,C,13:35,pm,2012,5,15,58,158,2
387637,Pinkfinch,call,no score,14:18,pm,2017,7,23,30,114,2
286409,Pinkfinch,call,D,17:00,pm,2015,10,4,18,144,2
312414,Pinkfinch,call,B,18:20,pm,2016,4,10,40,111,2
189061,Pinkfinch,call,A,18:21,pm,2014,6,15,67,146,2
142743,Pinkfinch,call,B,19:32,pm,2013,7,12,28,121,2
383943,Pinkfinch,call,A,?,?,2015,4,5,39,165,2
135129,Pinkfinch,call,B,?,?,1995,12,22,57,141,2
16890,Pinkfinch,call,C,?,?,2007,2,7,57,111,2
116448,Purple Tooting Tout,call,B,5:00,am,2012,11,23,36,111,2
116447,Purple Tooting Tout,call,B,5:00,am,2012,11,23,59,104,2
48234,Purple Tooting Tout,song,A,5:15,am,2010,4,5,43,101,2
114771,Purple Tooting Tout,song,B,6:30,am,2012,11,4,29,103,2
362563,Purple Tooting Tout,call,A,6:45,am,2016,12,21,52,124,2
352143,Purple Tooting Tout,call,A,7:00,am,2017,1,5,39,115,2
347707,Purple Tooting Tout,call,C,7:30,am,2016,12,24,45,115,2
362570,Purple Tooting Tout,"""call, song""",B,9:00,am,2016,6,9,65,170,2
329336,Purple Tooting Tout,call,A,13:30,pm,2016,6,1,54,151,2
116705,Purple Tooting Tout,call,A,17:30,pm,2013,1,2,31,128,2
83343,Purple Tooting Tout,call,B,?,am,2011,7,2,34,155,2
107054,Queenscoat,call,A,5:22,am,2012,6,8,57,150,2
320585,Queenscoat,call,B,5:30,am,2016,6,3,42,109,2
320584,Queenscoat,call,B,5:30,am,2016,6,3,70,114,2
252529,Queenscoat,song,B,5:30,am,2015,6,13,55,152,2
252528,Queenscoat,song,B,5:30,am,2015,6,13,50,142,2
192373,Queenscoat,call,B,6:00,am,2014,8,23,27,157,2
252267,Queenscoat,call,C,6:25,am,2015,6,11,56,151,2
320626,Queenscoat,call,B,6:30,am,2016,5,7,46,103,2
192991,Queenscoat,call,B,6:30,am,2014,8,26,42,106,2
191357,Queenscoat,song,B,6:30,am,2014,5,13,51,158,2
191350,Queenscoat,song,B,6:30,am,2014,5,12,51,110,2
184261,Queenscoat,call,B,6:30,am,2014,5,15,41,108,2
131295,Queenscoat,call,B,6:30,am,2013,4,19,66,164,2
242006,Queenscoat,song,C,6:30,am,2015,5,5,60,147,2
191385,Queenscoat,song,C,6:30,am,2014,5,15,55,142,2
190992,Queenscoat,song,C,6:30,am,2014,5,7,30,143,2
190991,Queenscoat,song,C,6:30,am,2014,5,7,33,113,2
376508,Queenscoat,song,A,7:00,am,2017,6,9,54,149,2
346440,Queenscoat,call,B,7:00,am,2011,1,6,36,147,2
345891,Queenscoat,call,B,7:00,am,2008,4,6,68,160,2
345890,Queenscoat,song,B,7:00,am,2011,3,31,39,100,2
201554,Queenscoat,call,B,7:00,am,2014,11,5,30,140,2
200644,Queenscoat,call,B,7:00,am,2014,11,1,62,153,2
197348,Queenscoat,call,B,7:00,am,2014,10,1,57,151,2
191795,Queenscoat,call,B,7:00,am,2014,4,3,57,130,2
190268,Queenscoat,call,B,7:00,am,2014,6,6,44,101,2
146032,Queenscoat,song,B,7:00,am,2013,6,14,47,147,2
25538,Queenscoat,song,B,7:00,am,2007,7,2,20,123,2
245821,Queenscoat,call,C,7:00,am,2015,5,15,38,110,2
197349,Queenscoat,"""call, song""",C,7:00,am,2014,10,1,63,155,2
109726,Queenscoat,call,C,7:04,am,2012,8,25,66,160,2
162614,Queenscoat,call,B,7:05,am,2013,5,29,46,106,2
124684,Queenscoat,call,B,7:11,am,2010,9,12,71,160,2
390554,Queenscoat,song,B,7:27,am,2016,5,12,62,151,2
390555,Queenscoat,call,B,7:28,am,2016,5,12,36,115,2
324349,Queenscoat,song,A,7:30,am,2016,5,9,41,108,2
255978,Queenscoat,call,A,7:30,am,2015,7,2,49,107,2
324350,Queenscoat,song,B,7:30,am,2016,5,9,43,108,2
315730,Queenscoat,song,B,7:30,am,2016,5,7,44,100,2
134897,Queenscoat,call,B,7:30,am,2013,5,1,45,114,2
320629,Queenscoat,song,C,7:30,am,2016,5,7,63,100,2
320627,Queenscoat,song,C,7:30,am,2016,5,7,47,119,2
282864,Queenscoat,call,C,7:36,am,2014,12,24,85,105,2
336309,Queenscoat,call,B,7:43,am,2016,9,26,63,146,2
278524,Queenscoat,call,B,8:00,am,2015,9,10,54,156,2
267572,Queenscoat,"""call, song""",B,8:00,am,2015,5,18,34,128,2
267569,Queenscoat,"""call, song""",B,8:00,am,2015,5,18,57,140,2
193373,Queenscoat,call,B,8:00,am,2010,5,15,42,110,2
192123,Queenscoat,call,B,8:00,am,2014,6,15,52,125,2
170722,Queenscoat,call,B,8:00,am,2013,3,12,68,104,2
149880,Queenscoat,call,C,8:00,am,2013,10,5,39,155,2
340978,Queenscoat,call,B,8:12,am,2016,10,21,50,141,2
294503,Queenscoat,call,D,8:22,am,2015,10,5,62,100,2
120467,Queenscoat,call,A,8:24,am,2011,5,20,41,104,2
390266,Queenscoat,call,A,8:30,am,2017,10,19,56,152,2
155709,Queenscoat,"""call, song""",A,8:30,am,2012,4,23,80,141,2
376851,Queenscoat,song,B,8:30,am,2016,6,5,73,111,2
202883,Queenscoat,call,B,9:00,am,2014,11,16,44,106,2
193375,Queenscoat,call,C,9:00,am,2014,8,22,57,158,2
367186,Queenscoat,call,E,9:00,am,2017,3,5,52,139,2
293128,Queenscoat,call,B,9:30,am,2015,11,29,25,104,2
277902,Queenscoat,call,B,9:30,am,2010,3,1,31,111,2
202788,Queenscoat,call,B,9:30,am,2014,10,29,33,101,2
202787,Queenscoat,call,C,9:30,am,2014,10,29,55,149,2
336724,Queenscoat,call,C,9:41,am,2016,9,18,54,173,2
316364,Queenscoat,song,C,9:45,am,2016,5,1,55,149,2
314249,Queenscoat,call,A,10:00,am,2016,4,23,41,103,2
266053,Queenscoat,"""call, song""",B,10:00,am,2015,5,29,72,156,2
204542,Queenscoat,call,B,10:00,am,2014,10,7,40,125,2
186703,Queenscoat,call,B,10:00,am,2014,7,13,63,157,2
30125,Queenscoat,song,B,10:00,am,2009,2,20,55,142,2
393743,Queenscoat,call,C,10:00,am,2017,10,16,44,112,2
307256,Queenscoat,call,C,10:00,am,2016,3,13,48,131,2
300481,Queenscoat,call,C,10:00,am,2015,12,3,57,141,2
293272,Queenscoat,call,C,10:00,am,2015,10,20,30,104,2
232958,Queenscoat,"""call, song""",C,10:00,am,2015,3,25,32,149,2
307566,Queenscoat,call,D,10:00,am,2016,3,18,58,149,2
307252,Queenscoat,call,D,10:00,am,2016,3,13,42,146,2
393232,Queenscoat,call,C,10:03,am,2017,11,4,65,151,2
202832,Queenscoat,call,B,10:15,am,2014,11,16,65,163,2
310222,Queenscoat,call,E,10:20,am,2016,2,23,47,144,2
311384,Queenscoat,call,A,10:30,am,2016,3,24,43,159,2
256836,Queenscoat,song,B,10:30,am,2015,7,4,40,109,2
256835,Queenscoat,song,B,10:30,am,2015,7,4,53,156,2
135337,Queenscoat,song,B,10:30,am,2013,5,25,70,164,2
265852,Queenscoat,"""call, song""",C,10:30,am,2015,5,26,47,101,2
348224,Queenscoat,call,D,10:30,am,2016,12,25,46,151,2
161935,Queenscoat,song,B,11:00,am,1993,5,31,51,158,2
386063,Queenscoat,call,C,11:09,am,2017,9,9,47,115,2
385688,Queenscoat,call,C,11:09,am,2017,9,9,45,164,2
207265,Queenscoat,call,C,11:14,am,2014,12,2,47,100,2
310224,Queenscoat,call,C,11:15,am,2016,2,23,73,112,2
145210,Queenscoat,call,A,11:30,am,2013,7,2,55,151,2
339613,Queenscoat,call,B,11:30,am,2016,10,12,59,135,2
285968,Queenscoat,song,C,11:30,am,2015,5,24,42,101,2
377028,Queenscoat,song,A,12:00,pm,2017,6,17,50,151,2
373378,Queenscoat,song,B,12:00,pm,2017,5,23,43,104,2
330677,Queenscoat,call,B,12:00,pm,2016,7,29,44,111,2
198100,Queenscoat,call,B,12:00,pm,2014,10,4,66,135,2
189400,Queenscoat,call,B,12:00,pm,2014,7,16,53,153,2
183993,Queenscoat,"""call, song""",B,12:00,pm,2014,5,14,72,148,2
183992,Queenscoat,"""call, song""",B,12:00,pm,2014,5,14,66,145,2
183989,Queenscoat,"""call, song""",B,12:00,pm,2014,5,14,54,154,2
101851,Queenscoat,song,B,12:00,pm,2012,5,15,60,142,2
168901,Queenscoat,call,C,12:00,pm,2013,8,5,76,138,2
389929,Queenscoat,call,A,12:05,pm,2017,10,14,65,101,2
343361,Queenscoat,song,B,12:05,pm,2016,5,23,56,139,2
357922,Queenscoat,call,B,12:14,pm,2017,3,5,57,155,2
343363,Queenscoat,song,B,12:17,pm,2016,5,23,58,150,2
281366,Queenscoat,call,B,12:30,pm,2007,1,7,60,143,2
367730,Queenscoat,call,C,12:30,pm,2017,4,29,57,143,2
316379,Queenscoat,call,C,12:30,pm,2016,5,1,36,107,2
405003,Queenscoat,call,B,13:00,pm,2017,11,29,29,100,2
98668,Queenscoat,call,B,13:00,pm,2012,4,1,45,103,2
256601,Queenscoat,call,C,13:00,pm,2015,7,3,48,160,2
191109,Queenscoat,call,C,13:00,pm,2014,5,18,54,157,2
256926,Queenscoat,call,B,13:30,pm,2015,7,4,49,154,2
235139,Queenscoat,song,B,13:30,pm,2015,4,5,53,145,2
235138,Queenscoat,song,B,13:30,pm,2015,4,5,66,139,2
235137,Queenscoat,"""call, song""",C,13:30,pm,2015,4,5,62,139,2
203980,Queenscoat,call,A,14:00,pm,2014,11,6,47,101,2
356662,Queenscoat,call,B,14:30,pm,2017,2,23,61,149,2
138587,Queenscoat,call,D,14:30,pm,2013,5,11,52,122,2
138586,Queenscoat,call,D,14:30,pm,2013,5,11,39,109,2
380585,Queenscoat,call,A,15:00,pm,2014,7,26,41,109,2
97431,Queenscoat,call,A,15:00,pm,2011,3,30,84,115,2
263097,Queenscoat,call,B,15:00,pm,2015,7,5,52,144,2
97438,Queenscoat,song,A,15:30,pm,2011,3,30,74,107,2
97437,Queenscoat,call,A,15:30,pm,2011,3,30,62,155,2
97436,Queenscoat,call,A,15:30,pm,2011,3,30,56,152,2
97435,Queenscoat,call,A,15:30,pm,2011,3,30,51,153,2
367046,Queenscoat,"""call, song""",B,15:30,pm,2017,4,30,42,118,2
166689,Queenscoat,call,C,15:59,pm,2013,12,27,37,117,2
263213,Queenscoat,song,A,16:00,pm,2015,7,6,42,110,2
198590,Queenscoat,call,A,16:00,pm,2014,10,11,38,107,2
198587,Queenscoat,call,A,16:00,pm,2014,10,11,42,111,2
118502,Queenscoat,call,A,16:00,pm,2007,12,21,49,111,2
97442,Queenscoat,call,B,16:00,pm,2010,3,30,71,135,2
78167,Queenscoat,song,B,16:00,pm,2011,5,9,53,154,2
377246,Queenscoat,song,A,16:01,pm,2017,5,24,42,109,2
406312,Queenscoat,song,no score,16:30,pm,2018,3,16,54,151,2
406311,Queenscoat,song,no score,16:30,pm,2018,3,16,52,142,2
406310,Queenscoat,song,no score,16:30,pm,2018,3,16,41,107,2
376043,Queenscoat,song,B,16:30,pm,2017,6,17,59,150,2
75084,Queenscoat,call,C,16:45,pm,2011,3,3,64,151,2
211664,Queenscoat,call,C,16:47,pm,2015,1,30,55,152,2
126385,Queenscoat,call,C,16:54,pm,2013,1,13,65,144,2
78170,Queenscoat,call,B,17:00,pm,2011,5,10,45,108,2
78169,Queenscoat,"""call, song""",B,17:00,pm,2011,5,10,41,108,2
251813,Queenscoat,song,C,17:00,pm,2015,6,8,55,104,2
294680,Queenscoat,song,B,17:17,pm,2015,6,19,68,156,2
26068,Queenscoat,call,D,17:35,pm,2006,9,7,33,110,2
308010,Queenscoat,song,B,17:48,pm,2016,3,16,43,110,2
383814,Queenscoat,call,B,17:54,pm,2017,7,31,38,108,2
360715,Queenscoat,song,A,18:00,pm,2017,3,21,33,106,2
263131,Queenscoat,song,B,18:00,pm,2015,7,5,61,156,2
212201,Queenscoat,call,B,18:00,pm,2014,12,18,67,105,2
367828,Queenscoat,call,B,18:30,pm,2017,5,5,31,107,2
253987,Queenscoat,song,B,18:30,pm,2015,4,29,55,150,2
124685,Queenscoat,call,B,18:30,pm,2010,9,15,39,115,2
367827,Queenscoat,call,C,18:30,pm,2017,5,5,42,108,2
127576,Queenscoat,call,C,18:30,pm,2010,9,25,46,111,2
323342,Queenscoat,call,C,19:14,pm,2016,6,12,53,149,2
263232,Queenscoat,song,A,20:00,pm,2015,7,6,36,108,2
190178,Queenscoat,call,B,20:49,pm,2014,7,28,63,159,2
390909,Queenscoat,call,no score,?,?,2017,4,28,62,167,2
390908,Queenscoat,call,no score,?,?,2017,4,28,63,149,2
390907,Queenscoat,call,no score,?,?,2017,4,28,40,157,2
401569,Queenscoat,call,A,?,?,2017,11,16,53,139,2
141165,Queenscoat,song,A,?,?,1995,6,26,41,108,2
27018,Queenscoat,call,A,?,?,2008,6,14,60,147,2
27017,Queenscoat,call,A,?,?,2008,4,4,51,102,2
19699,Queenscoat,call,A,?,?,2004,12,24,39,109,2
401459,Queenscoat,call,B,?,?,2017,11,19,37,125,2
390906,Queenscoat,call,B,?,?,2017,4,28,47,112,2
388636,Queenscoat,call,B,?,?,2017,10,1,55,161,2
252517,Queenscoat,call,B,?,?,2015,6,6,40,121,2
233225,Queenscoat,call,B,?,?,2007,5,22,41,107,2
110810,Queenscoat,call,B,?,?,2012,10,6,46,116,2
28986,Queenscoat,call,B,?,?,2009,1,0,63,156,2
406156,Queenscoat,call,C,?,?,2017,11,20,54,151,2
401071,Queenscoat,call,C,?,?,2017,11,23,34,103,2
293410,Queenscoat,call,C,?,?,2015,11,29,41,107,2
292438,Queenscoat,call,C,?,?,2015,11,14,39,111,2
202514,Queenscoat,call,C,?,?,2014,11,10,52,106,2
170966,Queenscoat,song,C,?,?,2014,3,16,26,114,2
44862,Queenscoat,call,C,?,?,2010,1,14,53,101,2
26028,Queenscoat,call,C,?,?,2006,10,20,73,115,2
20266,Queenscoat,call,C,?,?,2006,2,0,44,109,2
388917,Queenscoat,call,D,?,?,2017,10,7,56,150,2
297152,Queenscoat,call,D,?,?,2015,12,5,36,124,2
202516,Queenscoat,call,D,?,?,2014,11,10,19,133,2
202515,Queenscoat,call,D,?,?,2014,11,10,64,160,2
162569,Rose-crested Blue Pipit,call,A,6:00,am,2013,5,26,75,142,2
345555,Rose-crested Blue Pipit,call,B,7:32,am,2015,8,10,26,133,2
91847,Rose-crested Blue Pipit,song,C,8:00,am,2011,12,1,80,125,2
18969,Rose-crested Blue Pipit,song,C,8:00,am,2007,12,22,99,127,2
125879,Rose-crested Blue Pipit,call,B,8:30,am,2013,2,4,62,153,2
200110,Rose-crested Blue Pipit,call,B,9:28,am,2014,10,25,41,123,2
405548,Rose-crested Blue Pipit,song,A,11:00,am,2018,3,10,55,125,2
345559,Rose-crested Blue Pipit,call,B,11:40,am,2015,12,25,85,134,2
368493,Rose-crested Blue Pipit,call,A,12:47,pm,2017,3,13,89,131,2
378584,Rose-crested Blue Pipit,song,B,15:00,pm,2017,7,1,75,103,2
162567,Rose-crested Blue Pipit,call,A,17:50,pm,2013,5,25,34,134,2
304180,Rose-crested Blue Pipit,song,B,18:04,pm,2016,2,20,71,138,2
162564,Rose-crested Blue Pipit,song,A,21:53,pm,2013,5,25,35,145,2
138985,Rose-crested Blue Pipit,song,A,?,?,2004,6,18,38,139,2
63268,Scrawny Jay,call,C,5:54,am,2009,5,31,64,162,2
299127,Scrawny Jay,"""call, song""",B,7:00,am,2012,6,18,70,156,2
211414,Scrawny Jay,call,B,7:40,am,2002,11,19,80,179,2
82192,Scrawny Jay,call,B,7:53,am,2004,7,16,60,159,2
296527,Scrawny Jay,call,A,8:00,am,2015,12,19,58,166,2
174625,Scrawny Jay,call,A,8:00,am,2012,11,1,51,151,2
2630,Scrawny Jay,call,A,8:00,am,1995,2,20,69,165,2
150371,Scrawny Jay,song,B,8:30,am,2011,9,15,59,162,2
4627,Scrawny Jay,call,B,8:53,am,2005,1,18,51,181,2
273022,Scrawny Jay,call,A,9:00,am,2013,10,16,62,160,2
46842,Scrawny Jay,call,A,9:45,am,2010,4,14,69,157,2
32400,Scrawny Jay,call,A,9:45,am,2000,2,4,58,119,2
122405,Scrawny Jay,call,A,10:00,am,2012,5,13,71,181,2
78193,Scrawny Jay,song,A,10:00,am,2011,5,17,62,171,2
78192,Scrawny Jay,song,B,10:00,am,2011,5,17,58,159,2
45058,Scrawny Jay,call,B,10:50,am,2009,12,26,72,155,2
143351,Scrawny Jay,song,A,11:00,am,2013,1,23,63,168,2
78190,Scrawny Jay,call,A,11:00,am,2011,5,17,48,157,2
78189,Scrawny Jay,call,B,11:00,am,2011,5,17,65,155,2
78188,Scrawny Jay,call,B,11:00,am,2011,5,17,71,138,2
163418,Scrawny Jay,song,B,13:30,pm,2011,2,11,73,156,2
173444,Scrawny Jay,call,B,15:00,pm,2013,3,9,70,140,2
391621,Scrawny Jay,call,A,15:30,pm,2017,9,23,62,160,2
394329,Scrawny Jay,call,A,16:00,pm,2017,10,30,78,158,2
290417,Scrawny Jay,call,B,16:00,pm,2015,9,12,77,151,2
8123,Scrawny Jay,call,C,16:20,pm,2006,7,14,56,154,2
167331,Scrawny Jay,song,A,16:30,pm,2014,2,9,55,153,2
32403,Scrawny Jay,call,A,16:30,pm,2000,2,22,61,163,2
366511,Scrawny Jay,call,B,17:00,pm,2016,12,13,65,161,2
32402,Scrawny Jay,call,B,17:30,pm,2000,2,21,58,174,2
13555,Scrawny Jay,?,C,8:00,am,2007,3,17,70,164,2
60517,Scrawny Jay,song,B,?,?,1989,12,16,76,148,2
51404,Scrawny Jay,song,B,?,?,2005,2,7,68,173,2
56889,Scrawny Jay,call,C,?,?,2010,4,14,54,163,2
56888,Scrawny Jay,call,C,?,?,2010,4,14,81,159,2
139431,Vermillion Trillian,song,A,6:46,am,2013,6,20,90,153,2
229714,Vermillion Trillian,song,B,7:00,am,1999,4,22,83,156,2
183272,Vermillion Trillian,song,B,7:00,am,2014,5,14,60,111,2
101242,Vermillion Trillian,song,B,7:15,am,2012,5,15,61,163,2
171662,Vermillion Trillian,song,B,7:20,am,2014,3,30,87,156,2
150395,Vermillion Trillian,call,A,7:30,am,2013,10,12,93,153,2
154307,Vermillion Trillian,call,B,7:30,am,2013,11,4,82,153,2
150394,Vermillion Trillian,call,B,7:30,am,2013,10,12,95,158,2
170554,Vermillion Trillian,song,B,7:45,am,2014,3,21,90,152,2
52426,Vermillion Trillian,song,B,8:00,am,2008,3,23,83,148,2
52427,Vermillion Trillian,call,C,8:00,am,2009,4,19,88,151,2
337448,Vermillion Trillian,call,B,8:02,am,2013,8,16,90,130,2
364447,Vermillion Trillian,"""call, song""",C,8:30,am,2017,4,14,90,174,2
364446,Vermillion Trillian,"""call, song""",C,8:30,am,2017,4,14,97,151,2
145784,Vermillion Trillian,call,B,8:52,am,2013,7,26,89,151,2
42461,Vermillion Trillian,call,C,9:00,am,2009,6,4,90,153,2
70120,Vermillion Trillian,call,A,9:10,am,2010,10,17,37,173,2
167835,Vermillion Trillian,call,B,9:17,am,2014,2,17,80,145,2
350776,Vermillion Trillian,song,B,9:30,am,2017,1,9,97,148,2
97355,Vermillion Trillian,song,B,9:30,am,2012,3,25,54,164,2
71559,Vermillion Trillian,call,B,9:45,am,2011,2,9,89,146,2
210869,Vermillion Trillian,call,B,9:46,am,2014,10,8,85,152,2
18391,Vermillion Trillian,song,A,10:21,am,2008,3,9,88,147,2
283267,Vermillion Trillian,call,C,10:30,am,2015,8,14,96,163,2
283266,Vermillion Trillian,call,C,10:30,am,2015,8,14,96,152,2
283265,Vermillion Trillian,call,C,10:30,am,2015,8,14,92,160,2
229712,Vermillion Trillian,song,B,11:00,am,2003,4,12,90,152,2
325739,Vermillion Trillian,song,C,11:30,am,2016,7,4,91,160,2
301392,Vermillion Trillian,call,A,12:00,pm,2015,11,4,57,173,2
144364,Vermillion Trillian,song,C,12:00,pm,2011,5,15,95,156,2
287358,Vermillion Trillian,call,C,13:00,pm,2015,10,22,87,149,2
397347,Vermillion Trillian,call,B,14:00,pm,2017,12,29,64,128,2
337447,Vermillion Trillian,call,A,15:38,pm,2013,8,15,92,148,2
134674,Vermillion Trillian,song,B,16:00,pm,2013,5,21,82,144,2
305166,Vermillion Trillian,call,D,16:00,pm,2016,2,28,86,144,2
373259,Vermillion Trillian,song,B,16:30,pm,2017,4,5,90,154,2
173985,Vermillion Trillian,song,B,17:00,pm,2014,3,6,97,175,2
236286,Vermillion Trillian,song,D,17:05,pm,2015,4,12,40,103,2
180252,Vermillion Trillian,call,A,17:30,pm,2014,5,25,93,151,2
180249,Vermillion Trillian,call,A,17:30,pm,2014,5,25,84,149,2
327481,Vermillion Trillian,song,C,19:00,pm,2016,7,14,95,158,2
1374,Vermillion Trillian,song,A,?,?,2005,6,18,44,112,2
17101,Vermillion Trillian,song,C,?,?,2007,6,7,83,153,2
17169,Vermillion Trillian,call,D,?,?,2007,7,18,41,103,2
247089,Bent-beak Riffraff,song,C,0:00,am,2004,4,22,64,93,3
216565,Bent-beak Riffraff,song,D,0:00,am,2006,1,10,84,83,3
187721,Bent-beak Riffraff,song,B,6:00,am,2013,6,20,39,73,3
73461,Bent-beak Riffraff,song,B,6:00,am,2006,8,14,66,77,3
198529,Bent-beak Riffraff,song,B,6:18,am,2014,10,2,62,96,3
76077,Bent-beak Riffraff,song,A,6:20,am,2011,4,8,29,82,3
303601,Bent-beak Riffraff,song,B,7:00,am,2016,2,2,61,90,3
116198,Bent-beak Riffraff,song,C,7:15,am,2012,1,9,48,91,3
214770,Bent-beak Riffraff,song,A,7:17,am,2015,2,20,55,84,3
188528,Bent-beak Riffraff,song,C,7:30,am,2014,7,20,62,97,3
35360,Bent-beak Riffraff,song,A,7:50,am,2009,6,5,49,55,3
35359,Bent-beak Riffraff,song,B,7:50,am,2009,6,5,54,80,3
106265,Bent-beak Riffraff,song,B,7:59,am,2012,6,28,64,83,3
84084,Bent-beak Riffraff,song,B,8:12,am,2010,11,18,35,89,3
69888,Bent-beak Riffraff,song,A,8:30,am,2011,1,12,48,72,3
202124,Bent-beak Riffraff,song,B,8:30,am,2008,11,25,38,69,3
118831,Bent-beak Riffraff,song,B,8:30,am,2011,10,22,60,81,3
39720,Bent-beak Riffraff,song,B,8:30,am,2009,7,29,64,98,3
270664,Bent-beak Riffraff,song,B,9:30,am,2010,7,28,67,80,3
103177,Bent-beak Riffraff,song,A,11:45,am,1999,9,16,65,84,3
42724,Bent-beak Riffraff,bill-snapping,C,14:45,pm,2008,4,18,48,84,3
258765,Bent-beak Riffraff,song,A,?,?,1995,12,0,54,78,3
258764,Bent-beak Riffraff,song,A,?,?,1993,3,0,57,70,3
27815,Bent-beak Riffraff,song,A,?,?,2006,9,0,52,88,3
401504,Bent-beak Riffraff,song,B,?,?,2014,2,18,54,78,3
394830,Bent-beak Riffraff,song,B,?,?,1994,0,0,64,83,3
194470,Bent-beak Riffraff,song,B,?,?,2011,9,5,35,82,3
63314,Bent-beak Riffraff,song,B,?,?,2001,9,11,68,85,3
63312,Bent-beak Riffraff,call,B,?,?,2001,8,18,68,81,3
539,Bent-beak Riffraff,song,B,?,?,2001,9,0,56,68,3
9312,Bent-beak Riffraff,song,C,?,?,1991,2,12,67,82,3
112599,Blue-collared Zipper,song,D,6:04,am,2012,10,23,45,68,3
239020,Blue-collared Zipper,call,B,6:39,am,1991,9,4,45,64,3
239022,Blue-collared Zipper,call,A,6:40,am,1991,12,19,44,66,3
239018,Blue-collared Zipper,call,A,7:30,am,1992,11,15,49,61,3
122690,Blue-collared Zipper,call,B,8:00,am,2013,1,28,45,65,3
326954,Blue-collared Zipper,call,C,8:00,am,2016,4,25,45,65,3
