File_ID,English_name,Vocalization_type,Quality,Hour,AM_PM,Year,Month,Day,X,Y
183362,ORD,call,B,6,am,2014,6,21,142,114
134156,ORD,call,A,6,am,2013,5,19,144,109
368519,ORD,call,C,6,am,2017,4,13,136,109
81094,ORD,call,C,6,am,2011,6,8,124,110
215698,ORD,call,E,6,am,2013,4,20,133,124
160520,ORD,song,B,6,am,2013,5,21,142,113
256197,ORD,call,B,6,am,2015,7,4,136,110
194295,ORD,call,B,6,am,2014,6,24,138,110
322845,ORD,song,A,7,am,2016,6,1,137,119
230435,ORD,call,A,7,am,1998,3,20,131,133
230434,ORD,call,A,7,am,1998,3,20,139,123
371289,ORD,call,C,7,am,2017,5,21,137,104
163174,ORD,song,A,7,am,2012,5,18,134,125
163173,ORD,call,A,7,am,2012,5,18,143,107
163169,ORD,call,A,7,am,2012,5,18,149,113
193050,ORD,call,B,7,am,2014,7,13,142,113
320032,ORD,song,C,7,am,2016,5,30,128,91
160301,ORD,call,B,7,am,2013,5,4,124,98
107461,ORD,call,B,7,am,2012,6,14,137,113
54455,ORD,song,B,7,am,2008,5,15,114,109
129778,ORD,call,C,7,am,2013,4,14,129,108
299635,ORD,call,A,7,am,2015,5,23,130,111
236558,ORD,song,A,7,am,2015,4,18,146,115
99549,ORD,song,B,7,am,2012,4,15,134,108
163170,ORD,song,A,7,am,2012,5,25,130,109
313481,ORD,song,A,7,am,2016,4,23,131,113
362231,ORD,song,no score,8,am,2017,3,30,137,112
322862,ORD,call,A,8,am,2016,6,1,136,106
322861,ORD,"""call, song""",A,8,am,2016,6,1,158,126
65937,ORD,call,B,8,am,2010,7,4,150,127
393737,ORD,song,B,8,am,2017,6,24,154,129
160431,ORD,song,C,8,am,2013,5,16,134,101
388170,ORD,call,B,8,am,2017,5,20,141,112
364517,ORD,call,B,8,am,2017,4,15,134,114
175270,ORD,call,E,8,am,2014,4,19,121,119
192726,ORD,call,B,8,am,2014,4,22,141,111
212619,ORD,"""call, song""",C,8,am,2013,8,9,134,110
163172,ORD,call,B,8,am,2012,3,4,141,126
132146,ORD,song,A,9,am,2013,4,13,96,165
33004,ORD,call,B,9,am,2009,4,18,136,115
131961,ORD,"""call, song""",A,9,am,2013,4,27,146,112
158950,ORD,call,B,9,am,2012,7,7,145,110
357947,ORD,call,C,9,am,2017,2,15,145,122
357949,ORD,call,B,9,am,2017,2,15,143,122
357950,ORD,call,A,9,am,2017,2,15,150,113
142484,ORD,call,A,9,am,2013,7,13,142,119
354703,ORD,song,no score,9,am,2016,5,6,150,112
323053,ORD,song,B,10,am,2016,6,9,141,115
323052,ORD,call,B,10,am,2016,6,9,127,100
13846,ORD,call,A,10,am,2007,6,23,144,112
325928,ORD,call,B,10,am,2016,6,11,141,108
172791,ORD,song,B,10,am,2014,4,7,140,111
236696,ORD,song,C,10,am,2015,4,19,136,135
312721,ORD,call,B,10,am,2016,4,16,142,108
313909,ORD,call,B,11,am,2016,4,16,144,131
101362,ORD,song,B,11,am,2012,5,16,135,112
327947,ORD,call,no score,11,am,2016,7,19,136,105
137602,ORD,call,B,12,pm,2013,5,6,140,113
163175,ORD,song,A,12,pm,2011,5,18,154,125
163176,ORD,song,B,12,pm,2011,5,18,142,112
315286,ORD,call,B,12,pm,2016,5,5,139,114
362080,ORD,call,B,12,pm,2017,2,3,146,107
205913,ORD,song,B,15,pm,2014,6,1,133,127
176986,ORD,song,B,15,pm,2014,5,1,140,119
323025,ORD,call,B,16,pm,2016,6,8,149,111
323023,ORD,call,B,16,pm,2016,6,8,129,93
322820,ORD,call,B,16,pm,2016,5,31,142,111
268813,ORD,call,D,16,pm,2015,8,15,127,118
157277,ORD,call,D,16,pm,2010,6,24,138,107
132736,ORD,song,E,17,pm,2013,5,6,122,119
132735,ORD,song,D,17,pm,2013,5,6,132,102
302963,ORD,call,B,18,pm,2014,6,6,147,121
302960,ORD,call,B,18,pm,2014,6,6,131,114
253209,ORD,call,D,18,pm,2015,6,17,139,106
160345,ORD,call,C,18,pm,2013,5,5,145,134
188419,ORD,call,A,19,pm,2014,6,13,138,123
205929,PIN,call,D,4,am,2014,6,3,151,115
160607,PIN,drumming,C,4,am,2013,5,28,121,99
160609,PIN,call,C,4,am,2013,5,28,120,77
206197,PIN,call,C,5,am,2014,7,2,61,41
205197,PIN,call,D,5,am,2014,6,12,54,151
205497,PIN,call,C,6,am,2014,6,19,146,103
246093,PIN,call,B,6,am,2015,5,22,67,92
211063,PIN,call,A,6,am,2014,11,8,80,48
189290,PIN,call,B,6,am,2014,6,16,16,114
78062,PIN,call,B,6,am,2011,5,16,77,101
144484,PIN,drumming,C,6,am,2013,4,27,64,36
132867,PIN,call,A,6,am,2013,5,6,62,44
21100,PIN,call,A,7,am,2008,6,22,81,62
143637,PIN,call,D,7,am,2013,7,9,80,55
67494,PIN,call,B,7,am,2011,1,2,73,94
160464,PIN,call,B,7,am,2013,5,18,69,38
54774,PIN,call,B,7,am,2008,12,16,82,44
57935,PIN,drumming,A,8,am,2010,6,7,76,51
312800,PIN,call,A,8,am,2016,4,17,81,53
325526,PIN,call,A,8,am,2016,7,3,57,164
325525,PIN,call,A,8,am,2016,7,3,64,47
175237,PIN,drumming,A,8,am,2014,4,18,74,82
197639,PIN,call,B,9,am,2013,2,15,136,110
165591,PIN,call,C,9,am,2014,1,29,68,89
190346,PIN,call,B,9,am,2014,6,19,57,97
132869,PIN,drumming,B,9,am,2013,5,6,115,70
406228,PIN,call,B,9,am,2018,3,16,140,115
360986,PIN,call,no score,10,am,2017,1,18,81,53
245884,PIN,call,C,10,am,2012,10,29,120,73
302918,PIN,call,A,10,am,2005,4,16,63,92
166116,PIN,call,A,10,am,2014,2,3,56,147
101641,PIN,call,B,10,am,2012,5,12,42,23
388169,PIN,call,B,10,am,2017,5,20,130,77
90610,PIN,call,B,10,am,2011,11,30,126,139
132056,PIN,call,C,10,am,2012,12,20,68,96
164765,PIN,call,A,10,am,2014,1,15,83,58
47290,PIN,call,A,10,am,2010,4,18,62,164
47289,PIN,drumming,A,10,am,2010,4,18,71,38
379661,PIN,call,no score,11,am,2016,6,16,82,54
379660,PIN,call,no score,11,am,2016,6,16,73,80
379662,PIN,call,no score,11,am,2016,6,16,77,94
406359,PIN,call,C,11,am,2018,3,17,124,83
137670,PIN,drumming,A,11,am,2013,6,7,55,33
137669,PIN,call,D,11,am,2013,6,7,81,55
387634,PIN,call,C,11,am,2017,7,23,30,109
387635,PIN,call,no score,11,am,2017,7,23,141,73
132875,PIN,drumming,A,11,am,2013,5,6,59,42
214965,PIN,call,C,12,pm,2015,2,25,30,121
101888,PIN,call,B,13,pm,2012,5,15,51,139
101889,PIN,call,C,13,pm,2012,5,15,58,158
297560,PIN,call,C,13,pm,2015,12,29,49,53
387636,PIN,call,no score,14,pm,2017,7,23,83,91
387637,PIN,call,no score,14,pm,2017,7,23,30,114
387638,PIN,call,no score,14,pm,2017,7,23,61,41
189060,PIN,drumming,C,14,pm,2014,6,15,122,73
189059,PIN,drumming,B,14,pm,2014,6,15,61,74
263053,PIN,call,B,15,pm,2014,10,7,54,39
301680,PIN,?,B,15,pm,2016,1,9,79,44
286409,PIN,call,D,17,pm,2015,10,4,18,144
176389,PIN,call,B,17,pm,2014,4,26,68,90
239859,PIN,drumming,C,18,pm,2015,5,4,125,80
312414,PIN,call,B,18,pm,2016,4,10,40,111
189061,PIN,call,A,18,pm,2014,6,15,67,146
141847,PIN,call,A,19,pm,2013,6,30,83,54
142743,PIN,call,B,19,pm,2013,7,12,28,121
160819,PIN,call,D,20,pm,2013,7,1,60,37
206001,PIN,call,D,22,pm,2014,6,16,47,32
104337,PUR,song,A,4,am,2012,5,14,63,99
301792,PUR,call,B,5,am,2016,1,15,79,96
116448,PUR,call,B,5,am,2012,11,23,36,111
116447,PUR,call,B,5,am,2012,11,23,59,104
48234,PUR,song,A,5,am,2010,4,5,43,101
191578,PUR,song,A,5,am,2014,7,23,60,43
317048,PUR,song,D,5,am,2016,5,14,143,111
362566,PUR,call,C,5,am,2016,10,26,60,47
73054,PUR,call,A,6,am,2011,3,1,138,75
73057,PUR,"""call, song""",B,6,am,2011,3,4,68,86
338033,PUR,call,A,6,am,2016,10,14,171,88
114775,PUR,song,A,6,am,2012,11,4,62,90
114774,PUR,song,A,6,am,2012,11,4,67,75
204102,PUR,song,B,6,am,2014,9,28,54,51
204101,PUR,song,B,6,am,2014,9,28,57,96
114773,PUR,"""call, song""",B,6,am,2012,11,4,65,91
114772,PUR,song,B,6,am,2012,11,4,123,76
114771,PUR,song,B,6,am,2012,11,4,29,103
114770,PUR,call,B,6,am,2012,11,3,81,52
362563,PUR,call,A,6,am,2016,12,21,52,124
362568,PUR,call,A,6,am,2016,12,22,106,30
352143,PUR,call,A,7,am,2017,1,5,39,115
314557,PUR,call,A,7,am,2016,4,27,141,116
314556,PUR,call,A,7,am,2016,4,27,122,75
179947,PUR,song,A,7,am,2014,5,10,59,89
183793,PUR,song,B,7,am,2014,5,12,89,37
143279,PUR,call,B,7,am,2013,7,23,78,56
362564,PUR,call,C,7,am,2016,10,22,129,70
347707,PUR,call,C,7,am,2016,12,24,45,115
157798,PUR,call,C,7,am,2013,4,9,64,95
327421,PUR,call,A,8,am,2016,2,11,66,91
93998,PUR,call,B,8,am,2012,1,27,71,39
78416,PUR,call,C,8,am,2010,9,30,12,95
78415,PUR,call,D,8,am,2010,9,30,124,65
362569,PUR,call,A,8,am,2016,10,26,62,49
362567,PUR,song,A,8,am,2016,10,26,127,117
175315,PUR,call,D,8,am,2014,3,14,59,31
315812,PUR,call,B,8,am,2016,4,13,57,61
168358,PUR,song,B,8,am,2014,2,19,81,55
215094,PUR,call,A,9,am,2015,2,19,123,75
362570,PUR,"""call, song""",B,9,am,2016,6,9,65,170
158198,PUR,song,C,10,am,2013,5,23,124,82
373699,PUR,song,B,10,am,2016,11,6,126,70
163082,PUR,call,A,11,am,1986,12,26,89,57
114776,PUR,song,A,11,am,2012,11,14,134,85
375499,PUR,song,A,11,am,2017,6,14,62,44
163003,PUR,call,A,12,pm,2013,11,28,79,94
162951,PUR,call,A,12,pm,2013,12,10,67,95
347596,PUR,call,B,12,pm,2016,11,14,124,82
73056,PUR,call,B,12,pm,2011,3,1,60,35
73055,PUR,call,B,12,pm,2011,3,1,62,95
36874,PUR,call,B,12,pm,1995,6,28,118,81
399858,PUR,call,E,12,pm,2017,7,21,153,114
74070,PUR,song,B,12,pm,2010,2,21,43,31
329336,PUR,call,A,13,pm,2016,6,1,54,151
157782,PUR,call,A,13,pm,2013,4,11,64,41
404127,PUR,call,A,14,pm,2018,1,25,130,78
36875,PUR,call,B,15,pm,1995,6,28,53,42
37800,PUR,song,A,16,pm,2009,2,16,102,61
324956,PUR,call,B,16,pm,2016,5,22,123,64
114778,PUR,call,B,16,pm,2012,11,21,55,90
114777,PUR,song,B,16,pm,2012,11,15,123,80
365957,PUR,song,A,17,pm,2017,1,16,130,79
116705,PUR,call,A,17,pm,2013,1,2,31,128
116704,PUR,call,A,17,pm,2013,1,2,68,43
116703,PUR,call,A,17,pm,2013,1,2,58,36
116702,PUR,call,A,17,pm,2013,1,2,70,57
145290,PUR,call,A,18,pm,2013,7,26,135,126
11838,QAX,song,A,0,am,2005,1,16,73,73
365543,QAX,song,B,5,am,2016,11,23,70,92
84599,QAX,song,B,5,am,2000,9,19,82,92
313535,QAX,song,no score,6,am,2015,10,31,72,90
273044,QAX,song,A,6,am,2013,10,29,81,83
84598,QAX,song,B,6,am,2000,1,14,67,84
234998,QAX,song,B,6,am,2015,4,5,66,87
188951,QAX,song,no score,7,am,2012,12,13,72,90
3080,QAX,song,A,7,am,1998,6,21,67,84
215507,QAX,song,A,7,am,2004,8,26,68,91
6081,QAX,song,B,7,am,2006,2,28,67,88
314703,QAX,song,no score,8,am,2015,11,1,57,86
367773,QAX,song,A,8,am,2017,3,30,66,89
273047,QAX,song,A,8,am,2013,10,28,65,80
18578,QAX,song,C,8,am,2008,3,21,12,87
211670,QAX,song,no score,8,am,2011,3,31,66,75
115737,QAX,song,A,8,am,2012,10,12,69,86
115736,QAX,song,A,8,am,2012,10,12,65,88
115735,QAX,call,A,8,am,2012,10,12,79,84
329568,QAX,song,B,8,am,2016,7,22,66,91
370601,QAX,song,no score,9,am,2017,3,7,58,67
273048,QAX,song,A,9,am,2013,10,22,71,90
273046,QAX,song,A,9,am,2013,10,22,75,88
273045,QAX,song,A,9,am,2013,10,22,64,87
144401,QAX,song,A,9,am,2012,1,5,71,88
171671,QAX,call,C,9,am,2014,3,29,80,91
84600,QAX,song,B,9,am,2004,8,27,60,91
88865,QAX,song,B,10,am,2011,10,6,79,74
211672,QAX,song,A,11,am,2010,10,27,68,90
211671,QAX,song,A,11,am,2010,10,27,49,77
209514,QAX,"""call, song""",A,11,am,2015,1,1,73,91
364815,QAX,song,B,13,pm,2016,11,19,56,77
308410,QAX,"""call, song""",A,13,pm,2016,3,19,69,85
15673,QAX,song,B,14,pm,2007,10,7,70,84
7188,QAX,song,B,14,pm,2006,4,9,39,78
308347,QAX,"""call, song""",D,15,pm,2016,3,19,53,68
6802,QAX,song,A,16,pm,2006,2,12,64,84
8100,QAX,song,B,17,pm,2006,10,16,69,91
210359,QAX,call,A,17,pm,2015,1,10,70,86
319610,QUE,call,A,5,am,2016,6,2,149,125
107054,QUE,call,A,5,am,2012,6,8,57,150
320585,QUE,call,B,5,am,2016,6,3,42,109
320584,QUE,call,B,5,am,2016,6,3,70,114
252529,QUE,song,B,5,am,2015,6,13,55,152
252528,QUE,song,B,5,am,2015,6,13,50,142
110074,QUE,song,B,5,am,2012,5,20,66,78
312317,QUE,"""call, song""",B,6,am,2016,4,14,68,92
192373,QUE,call,B,6,am,2014,8,23,27,157
110075,QUE,song,B,6,am,2012,5,22,68,95
199659,QUE,call,C,6,am,2014,10,22,74,97
252267,QUE,call,C,6,am,2015,6,11,56,151
320626,QUE,call,B,6,am,2016,5,7,46,103
192991,QUE,call,B,6,am,2014,8,26,42,106
191357,QUE,song,B,6,am,2014,5,13,51,158
191350,QUE,song,B,6,am,2014,5,12,51,110
190993,QUE,call,B,6,am,2014,5,7,52,93
184261,QUE,call,B,6,am,2014,5,15,41,108
131295,QUE,call,B,6,am,2013,4,19,66,164
320625,QUE,call,C,6,am,2016,5,7,33,95
242006,QUE,song,C,6,am,2015,5,5,60,147
191385,QUE,song,C,6,am,2014,5,15,55,142
190992,QUE,song,C,6,am,2014,5,7,30,143
190991,QUE,song,C,6,am,2014,5,7,33,113
376565,QUE,call,B,6,am,2017,6,19,36,96
376508,QUE,song,A,7,am,2017,6,9,54,149
346440,QUE,call,B,7,am,2011,1,6,36,147
345891,QUE,call,B,7,am,2008,4,6,68,160
345890,QUE,song,B,7,am,2011,3,31,39,100
201555,QUE,call,B,7,am,2014,11,5,134,108
201554,QUE,call,B,7,am,2014,11,5,30,140
200644,QUE,call,B,7,am,2014,11,1,62,153
197348,QUE,call,B,7,am,2014,10,1,57,151
191795,QUE,call,B,7,am,2014,4,3,57,130
190268,QUE,call,B,7,am,2014,6,6,44,101
146032,QUE,song,B,7,am,2013,6,14,47,147
25538,QUE,song,B,7,am,2007,7,2,20,123
245821,QUE,call,C,7,am,2015,5,15,38,110
197350,QUE,song,C,7,am,2014,10,1,36,95
197349,QUE,"""call, song""",C,7,am,2014,10,1,63,155
109726,QUE,call,C,7,am,2012,8,25,66,160
162614,QUE,call,B,7,am,2013,5,29,46,106
61258,QUE,call,C,7,am,2010,7,30,81,54
308555,QUE,call,B,7,am,2016,3,17,59,91
124684,QUE,call,B,7,am,2010,9,12,71,160
217213,QUE,call,B,7,am,2015,3,13,70,94
390554,QUE,song,B,7,am,2016,5,12,62,151
390555,QUE,call,B,7,am,2016,5,12,36,115
386848,QUE,call,A,7,am,2017,9,16,71,94
324349,QUE,song,A,7,am,2016,5,9,41,108
255978,QUE,call,A,7,am,2015,7,2,49,107
324350,QUE,song,B,7,am,2016,5,9,43,108
315730,QUE,song,B,7,am,2016,5,7,44,100
267568,QUE,"""call, song""",B,7,am,2015,5,21,43,94
134897,QUE,call,B,7,am,2013,5,1,45,114
40217,QUE,call,B,7,am,2009,10,30,71,97
320629,QUE,song,C,7,am,2016,5,7,63,100
320627,QUE,song,C,7,am,2016,5,7,47,119
282864,QUE,call,C,7,am,2014,12,24,85,105
336309,QUE,call,B,7,am,2016,9,26,63,146
359886,QUE,call,B,8,am,2017,2,4,51,94
302241,QUE,call,B,8,am,2016,1,15,74,93
278524,QUE,call,B,8,am,2015,9,10,54,156
267572,QUE,"""call, song""",B,8,am,2015,5,18,34,128
267571,QUE,"""call, song""",B,8,am,2015,5,18,75,94
267570,QUE,"""call, song""",B,8,am,2015,5,18,68,92
267569,QUE,"""call, song""",B,8,am,2015,5,18,57,140
193373,QUE,call,B,8,am,2010,5,15,42,110
192123,QUE,call,B,8,am,2014,6,15,52,125
170722,QUE,call,B,8,am,2013,3,12,68,104
149880,QUE,call,C,8,am,2013,10,5,39,155
128136,QUE,call,C,8,am,2013,3,31,67,92
340978,QUE,call,B,8,am,2016,10,21,50,141
294503,QUE,call,D,8,am,2015,10,5,62,100
120467,QUE,call,A,8,am,2011,5,20,41,104
390266,QUE,call,A,8,am,2017,10,19,56,152
155709,QUE,"""call, song""",A,8,am,2012,4,23,80,141
376851,QUE,song,B,8,am,2016,6,5,73,111
92461,QUE,song,B,8,am,2010,7,3,65,97
356766,QUE,call,B,8,am,2017,2,25,47,99
202883,QUE,call,B,9,am,2014,11,16,44,106
182779,QUE,call,B,9,am,2014,4,30,67,93
139418,QUE,call,B,9,am,2009,5,26,51,99
371659,QUE,call,C,9,am,2017,5,13,75,96
282588,QUE,call,C,9,am,2015,9,6,70,92
193375,QUE,call,C,9,am,2014,8,22,57,158
367186,QUE,call,E,9,am,2017,3,5,52,139
293128,QUE,call,B,9,am,2015,11,29,25,104
277902,QUE,call,B,9,am,2010,3,1,31,111
202788,QUE,call,B,9,am,2014,10,29,33,101
202787,QUE,call,C,9,am,2014,10,29,55,149
336724,QUE,call,C,9,am,2016,9,18,54,173
316364,QUE,song,C,9,am,2016,5,1,55,149
314249,QUE,call,A,10,am,2016,4,23,41,103
365157,QUE,call,B,10,am,2017,4,12,46,97
266053,QUE,"""call, song""",B,10,am,2015,5,29,72,156
204542,QUE,call,B,10,am,2014,10,7,40,125
186703,QUE,call,B,10,am,2014,7,13,63,157
30125,QUE,song,B,10,am,2009,2,20,55,142
393743,QUE,call,C,10,am,2017,10,16,44,112
307257,QUE,call,C,10,am,2016,3,13,60,93
307256,QUE,call,C,10,am,2016,3,13,48,131
300481,QUE,call,C,10,am,2015,12,3,57,141
293272,QUE,call,C,10,am,2015,10,20,30,104
232958,QUE,"""call, song""",C,10,am,2015,3,25,32,149
307566,QUE,call,D,10,am,2016,3,18,58,149
307252,QUE,call,D,10,am,2016,3,13,42,146
393232,QUE,call,C,10,am,2017,11,4,65,151
202832,QUE,call,B,10,am,2014,11,16,65,163
310222,QUE,call,E,10,am,2016,2,23,47,144
311384,QUE,call,A,10,am,2016,3,24,43,159
286198,QUE,song,B,10,am,2015,6,1,144,122
256836,QUE,song,B,10,am,2015,7,4,40,109
256835,QUE,song,B,10,am,2015,7,4,53,156
135337,QUE,song,B,10,am,2013,5,25,70,164
265852,QUE,"""call, song""",C,10,am,2015,5,26,47,101
348224,QUE,call,D,10,am,2016,12,25,46,151
185672,QUE,call,D,10,am,2014,7,6,82,79
297166,QUE,call,B,11,am,2015,12,24,52,98
161935,QUE,song,B,11,am,1993,5,31,51,158
386063,QUE,call,C,11,am,2017,9,9,47,115
385688,QUE,call,C,11,am,2017,9,9,45,164
207265,QUE,call,C,11,am,2014,12,2,47,100
310224,QUE,call,C,11,am,2016,2,23,73,112
215352,QUE,call,B,11,am,2014,12,23,72,95
145210,QUE,call,A,11,am,2013,7,2,55,151
339613,QUE,call,B,11,am,2016,10,12,59,135
285968,QUE,song,C,11,am,2015,5,24,42,101
377028,QUE,song,A,12,pm,2017,6,17,50,151
373378,QUE,song,B,12,pm,2017,5,23,43,104
330677,QUE,call,B,12,pm,2016,7,29,44,111
198100,QUE,call,B,12,pm,2014,10,4,66,135
189400,QUE,call,B,12,pm,2014,7,16,53,153
183993,QUE,"""call, song""",B,12,pm,2014,5,14,72,148
183992,QUE,"""call, song""",B,12,pm,2014,5,14,66,145
183989,QUE,"""call, song""",B,12,pm,2014,5,14,54,154
101851,QUE,song,B,12,pm,2012,5,15,60,142
256921,QUE,song,C,12,pm,2015,7,4,70,98
168901,QUE,call,C,12,pm,2013,8,5,76,138
389929,QUE,call,A,12,pm,2017,10,14,65,101
343361,QUE,song,B,12,pm,2016,5,23,56,139
312552,QUE,song,B,12,pm,2015,6,14,68,93
357922,QUE,call,B,12,pm,2017,3,5,57,155
343363,QUE,song,B,12,pm,2016,5,23,58,150
281366,QUE,call,B,12,pm,2007,1,7,60,143
175914,QUE,song,B,12,pm,2014,4,20,63,93
367730,QUE,call,C,12,pm,2017,4,29,57,143
316379,QUE,call,C,12,pm,2016,5,1,36,107
405003,QUE,call,B,13,pm,2017,11,29,29,100
98668,QUE,call,B,13,pm,2012,4,1,45,103
256601,QUE,call,C,13,pm,2015,7,3,48,160
191109,QUE,call,C,13,pm,2014,5,18,54,157
336047,QUE,call,B,13,pm,2016,4,9,105,96
256926,QUE,call,B,13,pm,2015,7,4,49,154
235140,QUE,call,B,13,pm,2015,4,5,69,94
235139,QUE,song,B,13,pm,2015,4,5,53,145
235138,QUE,song,B,13,pm,2015,4,5,66,139
235137,QUE,"""call, song""",C,13,pm,2015,4,5,62,139
203980,QUE,call,A,14,pm,2014,11,6,47,101
356662,QUE,call,B,14,pm,2017,2,23,61,149
138587,QUE,call,D,14,pm,2013,5,11,52,122
138586,QUE,call,D,14,pm,2013,5,11,39,109
380585,QUE,call,A,15,pm,2014,7,26,41,109
97431,QUE,call,A,15,pm,2011,3,30,84,115
263097,QUE,call,B,15,pm,2015,7,5,52,144
375254,QUE,call,A,15,pm,2017,6,7,85,37
97438,QUE,song,A,15,pm,2011,3,30,74,107
97437,QUE,call,A,15,pm,2011,3,30,62,155
97436,QUE,call,A,15,pm,2011,3,30,56,152
97435,QUE,call,A,15,pm,2011,3,30,51,153
367046,QUE,"""call, song""",B,15,pm,2017,4,30,42,118
166689,QUE,call,C,15,pm,2013,12,27,37,117
263213,QUE,song,A,16,pm,2015,7,6,42,110
198590,QUE,call,A,16,pm,2014,10,11,38,107
198587,QUE,call,A,16,pm,2014,10,11,42,111
118502,QUE,call,A,16,pm,2007,12,21,49,111
97442,QUE,call,B,16,pm,2010,3,30,71,135
78167,QUE,song,B,16,pm,2011,5,9,53,154
369991,QUE,song,C,16,pm,2017,5,13,28,95
377246,QUE,song,A,16,pm,2017,5,24,42,109
406312,QUE,song,no score,16,pm,2018,3,16,54,151
406311,QUE,song,no score,16,pm,2018,3,16,52,142
406310,QUE,song,no score,16,pm,2018,3,16,41,107
376043,QUE,song,B,16,pm,2017,6,17,59,150
75084,QUE,call,C,16,pm,2011,3,3,64,151
211664,QUE,call,C,16,pm,2015,1,30,55,152
126385,QUE,call,C,16,pm,2013,1,13,65,144
142809,QUE,call,B,17,pm,2007,4,18,55,38
78170,QUE,call,B,17,pm,2011,5,10,45,108
78169,QUE,"""call, song""",B,17,pm,2011,5,10,41,108
78168,QUE,"""call, song""",B,17,pm,2011,5,10,29,98
251813,QUE,song,C,17,pm,2015,6,8,55,104
294680,QUE,song,B,17,pm,2015,6,19,68,156
26068,QUE,call,D,17,pm,2006,9,7,33,110
308010,QUE,song,B,17,pm,2016,3,16,43,110
383814,QUE,call,B,17,pm,2017,7,31,38,108
360715,QUE,song,A,18,pm,2017,3,21,33,106
263131,QUE,song,B,18,pm,2015,7,5,61,156
212201,QUE,call,B,18,pm,2014,12,18,67,105
257187,QUE,call,C,18,pm,2015,7,4,47,99
367828,QUE,call,B,18,pm,2017,5,5,31,107
253987,QUE,song,B,18,pm,2015,4,29,55,150
124685,QUE,call,B,18,pm,2010,9,15,39,115
367827,QUE,call,C,18,pm,2017,5,5,42,108
127576,QUE,call,C,18,pm,2010,9,25,46,111
389989,QUE,call,B,18,pm,2017,10,17,99,44
323342,QUE,call,C,19,pm,2016,6,12,53,149
256833,QUE,call,C,19,pm,2015,7,3,66,93
263232,QUE,song,A,20,pm,2015,7,6,36,108
190178,QUE,call,B,20,pm,2014,7,28,63,159
14877,ROS,song,A,5,am,2007,7,1,127,167
406172,ROS,song,C,5,am,2017,6,7,147,113
105151,ROS,song,A,5,am,2012,6,16,127,118
401782,ROS,song,A,6,am,2008,6,29,129,123
164204,ROS,song,A,6,am,2012,4,30,151,154
162569,ROS,call,A,6,am,2013,5,26,75,142
152971,ROS,song,A,6,am,2008,6,28,78,82
120731,ROS,call,A,6,am,2005,7,21,127,117
12122,ROS,song,A,6,am,2007,4,7,166,153
171853,ROS,song,B,6,am,2010,5,28,148,151
164203,ROS,call,B,6,am,2012,4,30,140,112
222803,ROS,song,C,6,am,1998,4,5,125,116
362922,ROS,call,B,6,am,2015,4,25,158,105
89862,ROS,song,A,6,am,1996,4,28,147,154
106772,ROS,call,A,6,am,2012,6,29,149,151
345797,ROS,call,B,6,am,2015,8,10,158,107
345801,ROS,call,B,6,am,2015,8,10,124,117
293918,ROS,"""call, song""",B,6,am,2015,6,5,109,114
282616,ROS,song,C,6,am,2015,4,7,134,116
149220,ROS,song,B,6,am,2013,6,9,146,158
160293,ROS,song,C,6,am,2013,5,4,147,154
364567,ROS,song,A,7,am,2017,4,14,124,121
344091,ROS,song,B,7,am,2007,5,26,139,148
344090,ROS,song,B,7,am,2015,6,1,147,119
293913,ROS,call,B,7,am,2015,6,5,45,64
134979,ROS,song,B,7,am,2013,5,6,118,111
312965,ROS,call,B,7,am,2016,4,19,125,117
312968,ROS,call,B,7,am,2016,4,19,71,93
293914,ROS,song,A,7,am,2015,6,5,142,114
225347,ROS,call,A,7,am,2015,3,15,163,117
324018,ROS,song,B,7,am,2016,6,9,150,120
182666,ROS,call,B,7,am,2014,4,29,128,119
182663,ROS,call,C,7,am,2014,4,29,131,125
345555,ROS,call,B,7,am,2015,8,10,26,133
176636,ROS,song,A,7,am,2013,6,6,121,132
377874,ROS,song,A,7,am,2000,6,11,134,118
345556,ROS,call,B,7,am,2015,8,10,152,121
406171,ROS,call,A,7,am,2017,6,7,125,133
255560,ROS,call,B,7,am,2015,3,10,115,129
345795,ROS,call,B,7,am,2015,10,24,143,106
139528,ROS,song,A,8,am,2009,5,30,134,144
30397,ROS,song,A,8,am,2009,2,22,125,121
216670,ROS,"""call, song""",B,8,am,2009,4,19,136,166
191515,ROS,song,B,8,am,2014,7,6,125,110
164230,ROS,call,B,8,am,2014,1,11,147,155
294798,ROS,call,C,8,am,2015,12,12,113,114
91847,ROS,song,C,8,am,2011,12,1,80,125
91845,ROS,call,C,8,am,2011,12,1,132,150
18969,ROS,song,C,8,am,2007,12,22,99,127
18970,ROS,song,D,8,am,2007,12,22,104,123
345802,ROS,song,B,8,am,2015,4,8,149,114
354538,ROS,call,B,8,am,2017,2,5,144,110
162568,ROS,call,B,8,am,2013,5,26,135,158
222806,ROS,song,C,8,am,2007,2,15,147,157
277998,ROS,song,C,8,am,2015,5,3,128,117
277999,ROS,song,B,8,am,2015,5,3,123,129
278001,ROS,call,C,8,am,2015,5,3,143,115
299736,ROS,call,A,8,am,2015,5,31,131,133
110765,ROS,song,A,8,am,2012,5,29,146,111
191476,ROS,song,B,8,am,2014,7,3,135,106
125879,ROS,call,B,8,am,2013,2,4,62,153
125878,ROS,call,B,8,am,2013,2,4,146,155
63086,ROS,call,C,8,am,2010,10,9,138,161
