"File_ID","English_name","Vocalization_type","Quality","Time","AM_PM","Year","Month","Day","X","Y"
"77917","Green-tipped Scarlet Pipit","song","A","7:40","am","2011","5","8","62","66"
"241793","Green-tipped Scarlet Pipit","song","A","7:50","am","2014","8","30","73","61"
"210152","Green-tipped Scarlet Pipit","song","A","8:00","am","2014","12","14","62","67"
"142719","Green-tipped Scarlet Pipit","song","A","8:00","am","2012","8","20","57","78"
"396419","Green-tipped Scarlet Pipit","song","B","8:00","am","2017","11","12","63","66"
"145503","Green-tipped Scarlet Pipit","song","B","8:00","am","2006","1","16","53","69"
"11743","Green-tipped Scarlet Pipit","song","B","8:00","am","2007","3","17","27","147"
"393881","Green-tipped Scarlet Pipit","call","C","8:00","am","2017","11","20","32","135"
"187193","Green-tipped Scarlet Pipit","song","A","8:05","am","2013","9","28","146","23"
"62446","Green-tipped Scarlet Pipit","song","A","8:05","am","2010","8","31","18","140"
"11825","Green-tipped Scarlet Pipit","song","B","8:11","am","2006","9","12","27","146"
"359165","Green-tipped Scarlet Pipit","song","no score","8:30","am","2017","3","11","75","151"
"340294","Green-tipped Scarlet Pipit","song","A","8:30","am","2016","10","26","72","136"
"334189","Green-tipped Scarlet Pipit","call","A","8:30","am","2016","9","9","54","70"
"268894","Green-tipped Scarlet Pipit","song","A","8:30","am","2015","8","17","133","38"
"388441","Green-tipped Scarlet Pipit","song","B","8:30","am","2017","9","29","90","134"
"388119","Green-tipped Scarlet Pipit","song","B","8:30","am","2017","9","10","81","147"
"158748","Green-tipped Scarlet Pipit","song","B","8:30","am","2013","12","19","138","44"
"154345","Green-tipped Scarlet Pipit","song","B","8:30","am","2012","12","30","143","163"
"4598","Green-tipped Scarlet Pipit","song","B","8:30","am","2004","8","16","12","139"
"128416","Green-tipped Scarlet Pipit","song","C","8:30","am","2010","6","6","145","27"
"174492","Green-tipped Scarlet Pipit","song","A","8:33","am","2011","5","24","57","76"
"283150","Green-tipped Scarlet Pipit","song","A","8:34","am","2002","11","20","123","127"
"15832","Green-tipped Scarlet Pipit","call","D","8:34","am","2007","8","8","26","147"
"283151","Green-tipped Scarlet Pipit","song","A","8:39","am","2002","11","20","136","168"
"70075","Green-tipped Scarlet Pipit","song","B","8:45","am","2006","3","12","40","145"
"11415","Green-tipped Scarlet Pipit","?","B","8:45","am","2007","1","23","32","127"
"22520","Green-tipped Scarlet Pipit","song","B","8:52","am","2008","7","15","35","148"
"174547","Green-tipped Scarlet Pipit","""call, song""","A","9:00","am","2013","8","15","51","149"
"115450","Green-tipped Scarlet Pipit","song","A","9:00","am","2012","10","4","69","62"
"403198","Green-tipped Scarlet Pipit","song","B","9:00","am","2017","11","5","51","68"
"75570","Green-tipped Scarlet Pipit","call","A","9:30","am","2011","2","17","73","139"
"385715","Green-tipped Scarlet Pipit","song","B","9:30","am","2013","6","30","140","96"
"36909","Green-tipped Scarlet Pipit","song","A","9:47","am","2009","7","15","91","131"
"173336","Green-tipped Scarlet Pipit","song","B","10:00","am","2013","4","26","86","131"
"8176","Green-tipped Scarlet Pipit","song","B","10:00","am","2006","10","24","41","145"
"312884","Green-tipped Scarlet Pipit","song","no score","10:30","am","2016","4","16","69","149"
"244251","Green-tipped Scarlet Pipit","song","B","10:30","am","2014","11","8","23","141"
"319588","Green-tipped Scarlet Pipit","song","A","11:00","am","2016","5","7","71","143"
"234763","Green-tipped Scarlet Pipit","song","no score","13:00","pm","2014","2","25","42","58"
"144004","Green-tipped Scarlet Pipit","song","A","14:30","pm","2013","7","29","72","65"
"170248","Green-tipped Scarlet Pipit","song","A","17:30","pm","2014","3","16","144","60"
"60257","Green-tipped Scarlet Pipit","song","A","?","?","1994","6","8","53","70"
"60256","Green-tipped Scarlet Pipit","song","A","?","?","1989","2","9","153","141"
"60255","Green-tipped Scarlet Pipit","song","A","?","?","1992","9","19","32","136"
"49063","Green-tipped Scarlet Pipit","song","A","?","?","1999","11","1","62","59"
"49062","Green-tipped Scarlet Pipit","song","A","?","?","1999","11","1","85","138"
"46755","Green-tipped Scarlet Pipit","song","A","?","?","2005","3","25","147","154"
"42405","Green-tipped Scarlet Pipit","song","A","?","?","2008","3","28","62","66"
"23803","Green-tipped Scarlet Pipit","song","A","?","?","2008","9","26","57","69"
"4018","Green-tipped Scarlet Pipit","song","A","?","?","2004","10","12","55","72"
"194469","Green-tipped Scarlet Pipit","song","B","?","?","2005","11","6","74","145"
"50496","Green-tipped Scarlet Pipit","song","B","?","?","2005","3","24","31","135"
"50495","Green-tipped Scarlet Pipit","song","B","?","?","2005","3","24","77","117"
"23805","Green-tipped Scarlet Pipit","song","B","?","?","2008","9","29","146","27"
"194468","Green-tipped Scarlet Pipit","song","C","?","?","2003","11","00","77","118"
"23802","Green-tipped Scarlet Pipit","song","C","?","?","2008","9","24","35","147"
"350","Green-tipped Scarlet Pipit","song","C","?","?","2002","06","00","27","147"
"21819","Green-tipped Scarlet Pipit","song","A","?","am","2008","7","23","122","56"
"18985","Green-tipped Scarlet Pipit","song","C","?","am","2008","4","11","26","138"
"139847","Lesser Birchbeere","call","B","0:37","am","2013","6","23","76","47"
"42584","Lesser Birchbeere","call","A","5:30","am","2009","6","20","88","57"
"343848","Lesser Birchbeere","call","A","6:00","am","2016","7","30","78","45"
"183593","Lesser Birchbeere","call","A","6:00","am","2014","6","24","153","109"
"312712","Lesser Birchbeere","call","B","6:00","am","2016","4","17","79","53"
"153027","Lesser Birchbeere","call","B","6:00","am","2013","6","26","82","51"
"11721","Lesser Birchbeere","call","C","6:00","am","2006","7","20","64","60"
"154791","Lesser Birchbeere","call","E","6:00","am","2013","6","5","152","109"
"160323","Lesser Birchbeere","call","B","6:12","am","2013","5","5","81","53"
"321383","Lesser Birchbeere","""call, song""","A","6:15","am","2016","6","10","57","58"
"377860","Lesser Birchbeere","call","B","6:46","am","2000","6","11","67","94"
"160292","Lesser Birchbeere","call","B","6:49","am","2013","5","4","142","58"
"159404","Lesser Birchbeere","call","B","6:52","am","2012","9","1","79","68"
"377861","Lesser Birchbeere","call","B","6:53","am","2000","6","11","75","54"
"160493","Lesser Birchbeere","call","A","6:55","am","2013","5","19","112","61"
"160294","Lesser Birchbeere","call","B","6:58","am","2013","5","4","84","46"
"220910","Lesser Birchbeere","call","B","7:00","am","1998","3","20","80","52"
"81078","Lesser Birchbeere","song","B","7:00","am","2011","6","8","124","77"
"393734","Lesser Birchbeere","call","A","7:10","am","2017","6","24","47","114"
"103452","Lesser Birchbeere","call","B","7:20","am","2012","5","6","80","54"
"160500","Lesser Birchbeere","call","A","7:26","am","2013","5","19","81","53"
"129073","Lesser Birchbeere","call","B","7:27","am","2013","4","7","81","47"
"320102","Lesser Birchbeere","call","A","7:43","am","2016","6","3","75","69"
"59951","Lesser Birchbeere","call","A","7:45","am","2010","7","28","140","96"
"59950","Lesser Birchbeere","call","B","7:45","am","2010","7","28","85","51"
"59949","Lesser Birchbeere","call","B","7:45","am","2010","7","28","81","53"
"59948","Lesser Birchbeere","call","B","7:45","am","2010","7","28","81","49"
"212929","Lesser Birchbeere","call","A","7:50","am","2015","2","8","90","37"
"323533","Lesser Birchbeere","call","A","8:00","am","2016","6","21","86","63"
"322772","Lesser Birchbeere","call","A","8:00","am","2016","6","19","141","113"
"323534","Lesser Birchbeere","call","B","8:00","am","2016","6","21","78","58"
"312747","Lesser Birchbeere","call","B","8:00","am","2016","4","16","143","67"
"165080","Lesser Birchbeere","call","B","8:00","am","2014","1","18","155","108"
"220905","Lesser Birchbeere","call","A","8:10","am","2007","2","18","77","50"
"160339","Lesser Birchbeere","call","A","8:13","am","2013","5","5","92","44"
"169201","Lesser Birchbeere","call","B","8:28","am","2014","2","25","84","43"
"398815","Lesser Birchbeere","call","B","8:30","am","2018","1","7","77","49"
"399993","Lesser Birchbeere","""call, song""","C","8:30","am","2018","1","21","81","39"
"169196","Lesser Birchbeere","call","A","8:31","am","2014","3","1","73","62"
"169200","Lesser Birchbeere","call","B","8:31","am","2014","2","25","85","57"
"169198","Lesser Birchbeere","call","B","8:31","am","2014","3","1","76","89"
"169202","Lesser Birchbeere","call","A","8:35","am","2014","2","25","125","75"
"169205","Lesser Birchbeere","call","A","8:36","am","2014","3","1","75","50"
"169204","Lesser Birchbeere","call","A","8:36","am","2014","3","1","78","58"
"147349","Lesser Birchbeere","call","B","8:39","am","2013","8","25","78","44"
"102212","Lesser Birchbeere","call","B","8:40","am","2012","5","27","75","101"
"164564","Lesser Birchbeere","call","A","8:41","am","2014","1","11","76","53"
"169203","Lesser Birchbeere","call","A","8:51","am","2014","2","25","152","106"
"357658","Lesser Birchbeere","call","A","8:59","am","2017","2","13","82","68"
"361296","Lesser Birchbeere","call","no score","9:00","am","2017","3","25","92","33"
"388612","Lesser Birchbeere","call","A","9:00","am","2015","9","23","80","56"
"29509","Lesser Birchbeere","call","A","9:00","am","2008","5","30","87","38"
"388613","Lesser Birchbeere","call","B","9:00","am","2015","9","23","80","50"
"220907","Lesser Birchbeere","call","B","9:00","am","2003","4","19","85","52"
"181058","Lesser Birchbeere","call","B","9:00","am","2014","4","12","126","71"
"164630","Lesser Birchbeere","call","B","9:00","am","2014","1","12","70","60"
"148697","Lesser Birchbeere","call","B","9:00","am","2012","11","25","69","53"
"56424","Lesser Birchbeere","call","B","9:00","am","2008","4","7","54","150"
"161306","Lesser Birchbeere","call","A","9:19","am","2013","11","7","163","114"
"318018","Lesser Birchbeere","call","B","9:23","am","2016","5","2","143","65"
"357662","Lesser Birchbeere","call","B","9:26","am","2017","2","13","85","36"
"406225","Lesser Birchbeere","call","B","9:29","am","2018","3","16","79","53"
"62728","Lesser Birchbeere","call","B","9:29","am","2010","9","26","73","54"
"388615","Lesser Birchbeere","call","B","9:30","am","2015","9","23","149","105"
"210719","Lesser Birchbeere","call","B","9:30","am","1990","2","12","79","64"
"97354","Lesser Birchbeere","call","B","9:30","am","2012","3","25","61","41"
"129365","Lesser Birchbeere","call","D","9:30","am","2000","10","14","151","109"
"357666","Lesser Birchbeere","call","A","9:37","am","2017","2","13","145","105"
"352547","Lesser Birchbeere","call","A","9:38","am","2015","4","13","158","82"
"321767","Lesser Birchbeere","call","A","9:56","am","2015","5","17","63","53"
"302410","Lesser Birchbeere","call","A","10:00","am","2014","6","4","72","53"
"302409","Lesser Birchbeere","call","A","10:00","am","2014","6","4","70","108"
"253361","Lesser Birchbeere","call","A","10:00","am","2015","6","21","82","57"
"172443","Lesser Birchbeere","call","B","10:02","am","2013","4","5","55","103"
"95719","Lesser Birchbeere","call","B","10:25","am","2008","8","4","70","47"
"371803","Lesser Birchbeere","call","A","10:30","am","2017","5","15","147","91"
"204242","Lesser Birchbeere","call","B","10:30","am","2014","11","28","83","58"
"139866","Lesser Birchbeere","call","B","10:30","am","2013","5","27","81","43"
"103966","Lesser Birchbeere","call","B","10:30","am","2012","6","17","83","53"
"103965","Lesser Birchbeere","call","B","10:30","am","2012","6","17","65","57"
"251993","Lesser Birchbeere","call","A","11:00","am","2013","11","10","67","60"
"34783","Lesser Birchbeere","call","A","11:00","am","2008","5","28","87","60"
"34782","Lesser Birchbeere","call","A","11:00","am","2008","5","28","142","88"
"56422","Lesser Birchbeere","call","C","11:00","am","2008","5","3","161","93"
"56420","Lesser Birchbeere","song","C","11:00","am","2008","5","3","78","50"
"190805","Lesser Birchbeere","call","B","11:13","am","2014","8","13","79","46"
"389973","Lesser Birchbeere","call","A","11:30","am","2016","4","27","152","106"
"293298","Lesser Birchbeere","call","A","11:30","am","2015","12","1","86","61"
"95718","Lesser Birchbeere","call","B","11:30","am","2005","10","4","147","106"
"95717","Lesser Birchbeere","call","B","11:30","am","2004","8","4","91","45"
"173541","Lesser Birchbeere","call","B","12:00","pm","2012","4","30","140","67"
"143721","Lesser Birchbeere","call","B","12:00","pm","2013","7","7","51","38"
"398883","Lesser Birchbeere","song","C","12:03","pm","2017","12","30","85","51"
"160794","Lesser Birchbeere","call","A","12:06","pm","2013","6","17","145","96"
"233794","Lesser Birchbeere","call","C","12:22","pm","2015","3","31","152","95"
"109316","Lesser Birchbeere","call","A","12:30","pm","2012","9","4","72","69"
"220908","Lesser Birchbeere","call","B","12:30","pm","2003","4","18","88","50"
"173549","Lesser Birchbeere","call","C","12:30","pm","2012","5","2","87","46"
"110105","Lesser Birchbeere","call","A","13:00","pm","2012","6","8","31","111"
"173551","Lesser Birchbeere","song","B","13:00","pm","2012","5","14","72","55"
"386100","Lesser Birchbeere","call","no score","13:13","pm","2017","5","19","148","105"
"138333","Lesser Birchbeere","call","C","13:50","pm","2013","5","12","84","55"
"234162","Lesser Birchbeere","call","C","14:00","pm","2015","4","3","82","53"
"128235","Lesser Birchbeere","call","B","15:00","pm","2013","4","1","87","53"
"128228","Lesser Birchbeere","call","B","15:00","pm","2013","4","1","85","57"
"34862","Lesser Birchbeere","call","A","15:10","pm","2009","5","24","75","48"
"95725","Lesser Birchbeere","call","B","15:35","pm","2011","6","24","146","98"
"149942","Lesser Birchbeere","call","A","15:56","pm","2013","10","5","76","46"
"105256","Lesser Birchbeere","call","B","16:00","pm","2012","4","3","50","47"
"172489","Lesser Birchbeere","call","A","16:20","pm","2013","5","13","121","72"
"281906","Lesser Birchbeere","call","C","16:30","pm","2015","9","18","60","77"
"281905","Lesser Birchbeere","call","D","16:30","pm","2015","9","18","52","141"
"177796","Lesser Birchbeere","call","B","16:32","pm","2014","5","9","69","92"
"95722","Lesser Birchbeere","call","B","16:45","pm","2009","8","5","67","57"
"95720","Lesser Birchbeere","call","B","16:45","pm","2009","8","5","65","104"
"95723","Lesser Birchbeere","call","B","16:50","pm","2009","8","5","45","110"
"95724","Lesser Birchbeere","call","B","16:55","pm","2009","8","5","84","50"
"316533","Lesser Birchbeere","call","A","17:00","pm","2016","5","14","92","44"
"220909","Lesser Birchbeere","call","B","17:00","pm","2003","4","18","121","85"
"173992","Lesser Birchbeere","call","B","17:00","pm","2014","4","6","86","51"
"170706","Lesser Birchbeere","call","B","17:00","pm","2014","3","22","83","60"
"318822","Lesser Birchbeere","call","A","17:27","pm","2016","5","12","91","52"
"385127","Lesser Birchbeere","call","A","17:30","pm","2017","9","2","78","54"
"173884","Lesser Birchbeere","call","A","17:35","pm","2014","4","10","66","158"
"329010","Lesser Birchbeere","call","B","17:42","pm","2016","6","4","138","69"
"234990","Lesser Birchbeere","call","B","18:00","pm","2015","4","9","142","112"
"21391","Lesser Birchbeere","call","B","18:00","pm","2007","3","16","81","52"
"255699","Lesser Birchbeere","call","C","18:00","pm","2015","7","7","121","79"
"197938","Lesser Birchbeere","call","A","18:10","pm","2014","9","28","92","47"
"159950","Lesser Birchbeere","call","B","18:17","pm","2013","2","17","41","107"
"160790","Lesser Birchbeere","call","B","18:20","pm","2013","6","16","77","35"
"76499","Lesser Birchbeere","call","A","18:40","pm","2011","4","23","65","76"
"235014","Lesser Birchbeere","call","C","19:00","pm","2015","4","7","76","57"
"138711","Lesser Birchbeere","call","B","19:45","pm","2013","6","17","146","100"
"160035","Lesser Birchbeere","call","A","20:07","pm","2013","3","22","150","86"
"336335","Lesser Birchbeere","call","A","21:00","pm","2016","9","6","143","93"
"308144","Lesser Birchbeere","call","C","21:00","pm","2016","3","16","50","100"
"143640","Lesser Birchbeere","call","C","22:00","pm","2013","5","20","83","49"
"293867","Lesser Birchbeere","call","no score","23:00","pm","2015","6","8","77","59"
"152344","Lesser Birchbeere","call","C","23:00","pm","2013","6","4","137","94"
"364150","Lesser Birchbeere","call","A","?","?","2003","03","00","144","97"
"257563","Lesser Birchbeere","call","A","?","?","2003","03","00","75","45"
"52440","Lesser Birchbeere","call","A","?","?","2010","5","23","73","61"
"47217","Lesser Birchbeere","call","A","?","?","1983","7","25","82","51"
"31170","Lesser Birchbeere","call","B","?","?","2008","6","25","76","62"
"16958","Lesser Birchbeere","call","B","?","?","2007","5","29","83","45"
"187276","Lesser Birchbeere","call","C","?","?","1993","7","10","76","53"
"16957","Lesser Birchbeere","call","C","?","?","2007","5","29","81","52"
"1148","Lesser Birchbeere","call","C","?","?","1991","6","20","68","67"
"98204","Lesser Birchbeere","call","C","?","pm","2012","4","5","81","51"
"305015","Orange Pine Plover","call","A","0:00","am","2015","4","12","68","46"
"15185","Orange Pine Plover","song","B","5:37","am","2007","5","6","108","81"
"244585","Orange Pine Plover","call","B","6:00","am","2013","4","16","53","48"
"29512","Orange Pine Plover","song","B","6:00","am","2008","6","20","64","150"
"370491","Orange Pine Plover","song","A","6:03","am","2017","5","12","98","61"
"137541","Orange Pine Plover","song","C","6:10","am","2013","6","6","125","80"
"375653","Orange Pine Plover","song","no score","6:30","am","2017","6","10","130","70"
"375008","Orange Pine Plover","""call, song""","A","6:30","am","2017","6","6","62","45"
"163254","Orange Pine Plover","song","B","6:30","am","2013","6","2","55","49"
"137054","Orange Pine Plover","""call, song""","B","6:30","am","2013","6","4","60","49"
"343931","Orange Pine Plover","song","B","6:47","am","2016","4","25","121","71"
"343932","Orange Pine Plover","song","B","6:48","am","2016","4","25","124","78"
"321528","Orange Pine Plover","call","C","6:51","am","2016","5","25","48","28"
"376462","Orange Pine Plover","call","no score","7:00","am","2017","6","21","45","55"
"333285","Orange Pine Plover","call","A","7:00","am","2016","9","4","34","103"
"168045","Orange Pine Plover","""call, song""","B","7:00","am","2012","4","1","126","78"
"196755","Orange Pine Plover","call","A","7:15","am","2014","9","18","45","107"
"54456","Orange Pine Plover","song","B","7:15","am","2010","5","12","59","33"
"138489","Orange Pine Plover","song","C","7:15","am","2013","6","15","128","64"
"313625","Orange Pine Plover","call","B","7:30","am","2016","4","24","128","77"
"168013","Orange Pine Plover","call","B","7:30","am","2007","4","26","91","60"
"168012","Orange Pine Plover","call","B","7:30","am","2009","2","8","52","148"
"168011","Orange Pine Plover","""call, song""","B","7:30","am","2012","3","12","69","49"
"168010","Orange Pine Plover","""call, song""","B","7:30","am","2013","2","16","45","56"
"168009","Orange Pine Plover","song","B","7:30","am","2013","2","16","122","69"
"168008","Orange Pine Plover","song","B","7:30","am","2013","2","16","44","54"
"168007","Orange Pine Plover","song","B","7:30","am","2012","3","25","51","149"
"370944","Orange Pine Plover","song","A","7:48","am","2017","5","13","97","41"
"312729","Orange Pine Plover","""call, song""","B","7:51","am","2016","4","16","117","74"
"174397","Orange Pine Plover","""call, song""","A","7:53","am","2014","3","15","61","31"
"143797","Orange Pine Plover","song","B","7:53","am","2013","7","7","128","68"
"362328","Orange Pine Plover","call","A","8:00","am","2017","3","31","122","76"
"322769","Orange Pine Plover","call","A","8:00","am","2016","6","19","95","55"
"306851","Orange Pine Plover","call","A","8:00","am","2016","3","13","115","74"
"168057","Orange Pine Plover","call","A","8:00","am","2008","12","28","124","75"
"370005","Orange Pine Plover","call","B","8:00","am","2017","3","8","63","14"
"356765","Orange Pine Plover","song","B","8:00","am","2017","2","25","60","41"
"287347","Orange Pine Plover","call","B","8:00","am","2015","10","12","125","77"
"287345","Orange Pine Plover","call","B","8:00","am","2015","10","12","77","44"
"168056","Orange Pine Plover","call","B","8:00","am","2008","12","28","65","43"
"168055","Orange Pine Plover","song","B","8:00","am","2009","4","27","128","63"
"168006","Orange Pine Plover","song","B","8:00","am","2009","5","11","115","70"
"87749","Orange Pine Plover","call","B","8:00","am","2011","9","28","69","51"
"15184","Orange Pine Plover","song","A","8:02","am","2007","3","27","121","77"
"145940","Orange Pine Plover","""call, song""","B","8:04","am","2013","8","1","77","37"
"145941","Orange Pine Plover","call","A","8:10","am","2013","8","1","56","41"
"101903","Orange Pine Plover","song","B","8:10","am","2012","5","16","71","108"
"164758","Orange Pine Plover","call","A","8:13","am","2014","1","14","66","37"
"312725","Orange Pine Plover","call","A","8:14","am","2016","4","16","55","152"
"287307","Orange Pine Plover","call","B","8:15","am","2015","10","11","56","50"
"312728","Orange Pine Plover","call","B","8:24","am","2016","4","16","63","30"
"145938","Orange Pine Plover","call","A","8:29","am","2013","8","9","59","50"
"312726","Orange Pine Plover","call","B","8:29","am","2016","4","16","59","64"
"145939","Orange Pine Plover","call","C","8:29","am","2013","8","9","121","69"
"318897","Orange Pine Plover","song","A","8:30","am","2016","5","25","62","41"
"397019","Orange Pine Plover","call","B","8:30","am","2017","12","23","114","56"
"370056","Orange Pine Plover","song","B","8:30","am","2017","3","8","114","80"
"316238","Orange Pine Plover","call","B","8:30","am","2015","4","11","53","42"
"313505","Orange Pine Plover","song","B","8:30","am","2016","4","23","61","41"
"168041","Orange Pine Plover","song","B","8:30","am","2007","4","26","123","70"
"168037","Orange Pine Plover","song","B","8:30","am","2014","2","1","60","40"
"168014","Orange Pine Plover","call","B","8:30","am","2007","3","31","118","93"
"388705","Orange Pine Plover","call","C","8:30","am","2016","2","13","54","17"
"304166","Orange Pine Plover","call","C","8:30","am","2016","2","20","55","34"
"42452","Orange Pine Plover","""call, song""","B","8:45","am","2009","6","3","138","110"
"174398","Orange Pine Plover","song","B","8:47","am","2014","3","16","120","73"
"316284","Orange Pine Plover","song","A","8:48","am","2016","5","1","56","38"
"316285","Orange Pine Plover","song","A","8:49","am","2016","5","1","50","29"
"71462","Orange Pine Plover","scold","D","8:49","am","2011","2","9","57","46"
"33585","Orange Pine Plover","song","A","8:50","am","2009","4","27","124","80"
"18383","Orange Pine Plover","song","A","8:51","am","2008","3","9","70","39"
"388598","Orange Pine Plover","call","A","9:00","am","2015","9","8","45","55"
"313159","Orange Pine Plover","song","A","9:00","am","2016","3","20","59","47"
"308401","Orange Pine Plover","call","A","9:00","am","2016","3","23","104","80"
"360933","Orange Pine Plover","song","B","9:00","am","2017","2","19","114","80"
"356775","Orange Pine Plover","song","B","9:00","am","2017","2","25","112","65"
"351543","Orange Pine Plover","song","B","9:00","am","2017","1","20","113","72"
"325166","Orange Pine Plover","song","B","9:00","am","2013","4","8","63","49"
"233656","Orange Pine Plover","song","B","9:00","am","2015","3","29","78","21"
"168053","Orange Pine Plover","call","B","9:00","am","2008","1","5","119","67"
"168051","Orange Pine Plover","""call, song""","B","9:00","am","2009","3","9","123","84"
"168047","Orange Pine Plover","song","B","9:00","am","2010","3","6","57","42"
"327787","Orange Pine Plover","call","C","9:00","am","2016","7","11","61","41"
"254693","Orange Pine Plover","call","C","9:00","am","2015","5","20","128","80"
"243409","Orange Pine Plover","song","C","9:00","am","2015","5","13","62","42"
"163252","Orange Pine Plover","""call, song""","D","9:00","am","2013","4","16","110","69"
"141477","Orange Pine Plover","call","D","9:00","am","2013","4","8","94","49"
"363065","Orange Pine Plover","call","A","9:30","am","2017","4","5","121","71"
"391655","Orange Pine Plover","call","B","9:30","am","2017","10","19","62","42"
"388720","Orange Pine Plover","call","B","9:30","am","2017","4","4","123","77"
"324975","Orange Pine Plover","call","B","9:30","am","2016","6","29","67","53"
"180289","Orange Pine Plover","call","B","9:30","am","2014","2","24","58","54"
"168054","Orange Pine Plover","call","B","9:30","am","2007","6","24","90","64"
"89187","Orange Pine Plover","call","B","9:30","am","2011","10","5","65","34"
"170060","Orange Pine Plover","call","B","9:39","am","2014","3","16","59","42"
"192728","Orange Pine Plover","""call, song""","B","9:44","am","2014","4","12","124","72"
"169265","Orange Pine Plover","call","B","9:56","am","2014","3","4","135","54"
"360979","Orange Pine Plover","call","no score","9:59","am","2017","1","18","56","39"
"360978","Orange Pine Plover","call","no score","10:00","am","2017","1","18","124","67"
"348110","Orange Pine Plover","song","A","10:00","am","2016","12","27","54","52"
"309396","Orange Pine Plover","call","A","10:00","am","2016","3","15","64","77"
"59158","Orange Pine Plover","song","A","10:00","am","2010","5","8","82","33"
"52353","Orange Pine Plover","song","A","10:00","am","2010","5","23","122","69"
"52352","Orange Pine Plover","song","A","10:00","am","2010","5","23","127","75"
"382862","Orange Pine Plover","song","B","10:00","am","2017","7","25","58","40"
"380308","Orange Pine Plover","song","B","10:00","am","2017","7","18","108","70"
"327793","Orange Pine Plover","call","B","10:00","am","2016","7","11","57","29"
"310901","Orange Pine Plover","call","B","10:00","am","2016","4","5","47","44"
"310900","Orange Pine Plover","call","B","10:00","am","2016","4","5","54","44"
"282285","Orange Pine Plover","call","B","10:00","am","2015","3","13","48","31"
"282284","Orange Pine Plover","call","B","10:00","am","2015","3","13","55","42"
"282283","Orange Pine Plover","call","B","10:00","am","2015","3","13","123","75"
"305160","Orange Pine Plover","song","C","10:00","am","2016","2","28","132","66"
"163249","Orange Pine Plover","call","C","10:00","am","2012","12","26","105","77"
"349426","Orange Pine Plover","call","D","10:00","am","2017","1","7","131","78"
"387175","Orange Pine Plover","song","B","10:06","am","2017","8","30","66","55"
"269616","Orange Pine Plover","call","B","10:14","am","2015","7","5","61","35"
"313674","Orange Pine Plover","song","D","10:18","am","2016","4","22","55","38"
"167849","Orange Pine Plover","call","A","10:24","am","2014","2","17","124","56"
"310835","Orange Pine Plover","song","A","10:30","am","2015","5","22","120","83"
"368804","Orange Pine Plover","song","B","10:30","am","2017","5","10","54","147"
"240174","Orange Pine Plover","call","B","10:30","am","2015","4","4","61","31"
"391437","Orange Pine Plover","call","C","10:30","am","2017","10","19","65","58"
"308403","Orange Pine Plover","call","C","10:30","am","2016","3","22","119","77"
"163245","Orange Pine Plover","song","C","10:30","am","2012","5","20","124","78"
"97240","Orange Pine Plover","call","C","10:30","am","2012","3","22","48","55"
"236500","Orange Pine Plover","?","D","10:30","am","2015","4","18","120","77"
"387176","Orange Pine Plover","call","B","10:34","am","2017","8","30","64","43"
"18385","Orange Pine Plover","song","A","10:37","am","2008","3","9","124","74"
"33596","Orange Pine Plover","song","A","10:40","am","2009","4","26","68","38"
"138583","Orange Pine Plover","song","B","10:45","am","2013","6","16","39","31"
"372260","Orange Pine Plover","""call, song""","B","11:00","am","2017","5","27","142","113"
"141164","Orange Pine Plover","call","B","11:00","am","2013","4","12","119","73"
"131068","Orange Pine Plover","song","B","11:00","am","2012","4","12","129","86"
"163236","Orange Pine Plover","song","C","11:00","am","2012","4","23","147","106"
"97374","Orange Pine Plover","""call, song""","A","11:10","am","2012","3","25","119","72"
"70949","Orange Pine Plover","call","B","11:15","am","2011","1","30","110","78"
"70950","Orange Pine Plover","call","B","11:20","am","2011","1","30","70","49"
"78695","Orange Pine Plover","song","E","11:20","am","2011","5","25","68","54?"
"371490","Orange Pine Plover","call","B","11:22","am","2017","5","15","54","106"
"77286","Orange Pine Plover","song","B","11:30","am","2011","5","1","122","81"
"58467","Orange Pine Plover","""call, song""","C","11:30","am","2010","7","18","127","64"
"101646","Orange Pine Plover","""call, song""","A","11:45","am","2012","5","12","54","39"
"305136","Orange Pine Plover","song","A","12:00","pm","2016","2","28","66","44"
"254692","Orange Pine Plover","song","C","12:00","pm","2015","5","22","63","44"
"72805","Orange Pine Plover","call","B","12:07","pm","2011","03","00","95","62"
"100238","Orange Pine Plover","song","B","12:30","pm","2012","5","2","84","58"
"186455","Orange Pine Plover","call","C","12:30","pm","2014","7","10","116","95"
"184189","Orange Pine Plover","song","C","12:30","pm","2012","5","13","64","38"
"163246","Orange Pine Plover","call","E","12:30","pm","2012","10","12","67","54"
"29511","Orange Pine Plover","call","A","12:45","pm","2008","6","21","126","66"
"29510","Orange Pine Plover","""call, song""","A","12:45","pm","2008","6","21","119","75"
"350299","Orange Pine Plover","""call, song""","A","13:00","pm","2017","1","13","127","77"
"311712","Orange Pine Plover","call","A","13:00","pm","2016","3","19","61","41"
"174892","Orange Pine Plover","call","A","13:00","pm","2014","4","16","62","37"
"391445","Orange Pine Plover","call","B","13:00","pm","2017","10","19","121","76"
"351452","Orange Pine Plover","call","B","13:00","pm","2017","1","19","121","75"
"311713","Orange Pine Plover","call","B","13:00","pm","2016","3","19","59","44"
"297110","Orange Pine Plover","call","B","13:00","pm","2015","12","12","61","41"
"297109","Orange Pine Plover","call","B","13:00","pm","2015","12","12","61","45"
